BS,CALI,RHOB,NPHI,PEF,GR,WELL,DEPTH_MD
12.25000095,12.3519001,2.570143223,0.141714588,4.003415585,32.67477036,2,7820.736691
12.25000095,12.35306835,2.57305789,0.145490304,3.902861357,33.78610611,2,7821.235378
12.25000095,12.35288525,2.524296999,0.209965602,3.150439262,51.10098648,2,7825.723567
12.25000095,12.3714323,2.521936417,0.195161074,3.347717524,46.79282379,2,7826.720943
12.25000095,12.35750008,2.576263905,0.126061186,3.564584494,35.80739975,2,7831.70782
12.25000095,12.37520123,2.608307838,0.085160814,4.625643253,32.19776154,2,7835.198633
12.25000095,12.35241795,2.581452131,0.115653619,4.154639244,35.93272781,2,7837.193384
12.25000095,12.39840126,2.576556444,0.117357984,3.548043966,38.49428558,2,7841.182885
12.25000095,12.40564251,2.559027433,0.119975783,4.020480156,34.34030533,2,7843.177636
12.25000095,12.39044857,2.565563917,0.130760565,3.942056894,35.48618698,2,7843.676324
12.25000095,12.36723423,2.575838804,0.109997049,3.696148396,35.66710281,2,7845.671075
12.25000095,12.3599987,2.577325821,0.100821234,3.680927753,37.32345963,2,7846.169762
12.25000095,12.39074135,2.5769279,0.103782125,3.59442687,38.04408264,2,7849.161888
12.25000095,12.38364983,2.589886189,0.113549367,3.581712246,36.01674652,2,7853.650077
12.25000095,12.39840126,2.551395893,0.155618861,3.831112862,47.9481163,2,7856.143516
12.25000095,12.35117722,2.560842514,0.144021362,3.486163616,39.78052521,2,7858.636954
12.25000095,12.38138294,2.565579653,0.139561534,3.450000286,37.62945557,2,7859.135642
12.25000095,12.34364224,2.555463791,0.146162435,3.681143522,35.82603836,2,7860.631705
12.25000095,12.39894867,2.557461262,0.135814041,4.427222252,40.51867676,2,7863.125143
12.25000095,12.40745163,2.571927309,0.143679664,3.666421413,39.66684341,2,7865.119894
12.25000095,12.39774418,2.555317164,0.184874207,3.412533283,47.40081406,2,7866.117269
12.25000095,12.43630314,2.566953898,0.126040906,3.539264441,36.35621643,2,7871.602834
12.25000095,12.43379784,2.475689411,0.180664763,5.591008186,32.31477356,2,7874.096272
12.25000095,12.43827915,2.537481308,0.146026254,4.911633015,33.57149124,2,7876.091023
12.25000095,12.42288303,2.583132267,0.109292671,3.872549057,33.77310181,2,7879.083149
12.25000095,12.3994236,2.563557625,0.135141447,4.268558979,36.55766296,2,7881.576588
12.25000095,12.419981,2.567363262,0.126125589,4.490062237,30.77090836,2,7883.571338
12.25000095,12.40258122,2.556182385,0.124107696,4.604005814,31.26036835,2,7884.070026
12.25000095,12.39531422,2.595335722,0.136399329,4.261089802,28.80680466,2,7885.566089
12.25000095,12.39536095,2.580008268,0.11176943,4.137451172,26.10373497,2,7887.062152
12.25000095,12.36830711,2.574729919,0.118701302,4.323143005,29.15788651,2,7894.04378
12.25000095,12.37324238,2.585842371,0.114140466,4.135776997,26.68866348,2,7897.534593
12.25000095,12.34257793,2.597198248,0.122157142,4.082818031,26.18439102,2,7898.531969
12.25000095,12.3529911,2.576774836,0.112756446,3.925919533,29.88593674,2,7904.516221
12.25000095,12.35331535,2.592259407,0.10657689,3.864164352,31.41732407,2,7905.513596
12.25000095,12.35095978,2.585377455,0.115850702,4.157267094,30.39640236,2,7907.508347
12.25000095,12.35725308,2.564599991,0.121320717,4.179641724,29.32808304,2,7909.503098
12.25000095,12.36740017,2.580266714,0.110765703,4.326029778,27.76019478,2,7912.993911
12.25000095,12.36175251,2.597823143,0.102752969,3.835922241,29.56793976,2,7916.983413
12.25000095,12.37129974,2.574689627,0.112012357,4.255619526,26.28044891,2,7920.474227
12.25000095,12.39541245,2.580165625,0.101522379,3.933489084,29.50251007,2,7923.466353
12.25000095,12.4501152,2.555376053,0.178041264,3.985156775,42.7547226,2,7934.437482
12.25000095,12.42703342,2.557157278,0.17931208,4.255857468,43.6942749,2,7934.936169
12.25000095,12.41846085,2.568175316,0.139017761,3.425506353,40.13434982,2,7939.424358
12.25000095,12.42098236,2.57920289,0.136871129,3.437856674,39.61019898,2,7940.421734
12.25000095,12.43334103,2.56009388,0.165250242,3.457464695,44.17922974,2,7944.909923
12.25000095,12.42550659,2.560636282,0.16648683,3.36987257,47.74026489,2,7945.907298
12.25000095,12.42940044,2.55657959,0.160099909,3.28968215,47.8950882,2,7946.405986
12.25000095,12.42563438,2.555390596,0.156704381,3.200778008,46.65407181,2,7946.904674
12.25000095,12.4368639,2.548450708,0.152622342,3.299226761,50.19277191,2,7948.899424
12.25000095,12.39779854,2.585288286,0.109859839,3.720117331,36.52738571,2,7952.888926
12.25000095,12.40818596,2.590296745,0.104795061,3.613382816,35.76745606,2,7953.886301
12.25000095,12.42593861,2.59522295,0.10043487,3.590850353,35.31820297,2,7954.384989
12.25000095,12.4251442,2.595094442,0.101136766,3.655203104,34.80912781,2,7954.883676
12.25000095,12.41933823,2.596898556,0.105691545,3.9159863,33.24786758,2,7957.377115
12.25000095,12.42104816,2.581065893,0.111184254,3.949055672,35.46618652,2,7971.34037
12.25000095,12.42720985,2.558786631,0.12214677,4.221204281,36.78635788,2,7972.337745
12.25000095,12.4397459,2.575960159,0.117786579,3.827726603,31.71292305,2,7973.833808
12.25000095,12.43729401,2.569611073,0.108217061,3.737822294,33.15172577,2,7975.329871
12.25000095,12.49223614,2.554920912,0.153199062,3.481864214,45.30420685,2,7982.810187
12.25000095,12.45546722,2.571557522,0.12370085,3.557174683,39.29552841,2,7988.295751
12.25000095,12.48163414,2.573305368,0.117258593,3.536139488,39.15803909,2,7988.794439
12.25000095,12.49350071,2.566860676,0.110897675,3.714468718,39.87889481,2,7990.290502
12.25000095,12.48322773,2.576283217,0.114325941,3.719205141,41.28122711,2,7990.789189
12.25000095,12.42169952,2.562701225,0.152145222,3.449082375,39.19467545,2,7994.280003
12.25000095,12.47942734,2.553092241,0.168081716,3.374692917,43.81399536,2,7997.770817
12.25000095,12.49995995,2.547561169,0.180788398,3.451141834,45.37278748,2,7998.269505
12.25000095,12.55679989,2.542311192,0.176752731,3.655444145,43.51502609,2,7999.26688
12.25000095,12.63413334,2.534307957,0.177677572,3.505437613,39.66386795,2,8001.261631
12.25000095,12.5859766,2.553650141,0.171013102,3.786514044,42.47457123,2,8003.755069
12.25000095,12.53505707,2.554321528,0.213355929,3.692797422,46.43926621,2,8007.245883
12.25000095,12.54461956,2.556189776,0.181619167,3.163418531,48.31225967,2,8008.741946
12.25000095,12.49136543,2.552626848,0.17479223,3.236741781,45.49238205,2,8012.23276
12.25000095,12.46049976,2.527396202,0.18616052,3.355282545,45.7328186,2,8014.22751
12.25000095,12.45772171,2.483987331,0.280589402,3.480445862,57.01085281,2,8015.224886
12.25000095,12.48561096,2.478839874,0.31143254,3.352669716,67.9296875,2,8016.222261
12.25000095,12.50107575,2.485610724,0.269456983,3.156359911,65.44455719,2,8016.720949
12.25000095,12.46648407,2.526316404,0.23640345,3.078828335,56.80890274,2,8018.7157
12.25000095,12.47377873,2.573722601,0.135190681,3.527532101,42.29089356,2,8021.707826
12.25000095,12.53244019,2.560335875,0.131996334,3.326090097,40.85493469,2,8030.684204
12.25000095,12.49845696,2.568303108,0.12084394,3.659265995,35.01856613,2,8038.164519
12.25000095,12.40615559,2.568745136,0.126355037,3.607238293,35.76871109,2,8038.663207
12.25000095,12.48366737,2.583697081,0.122605093,3.609069824,39.24130631,2,8039.660582
12.25000095,12.49147892,2.5876894,0.108138278,3.767452955,36.86957932,2,8040.15927
12.25000095,12.46029472,2.569844961,0.103856251,4.27890873,32.88697434,2,8042.15402
12.25000095,12.4247036,2.54677248,0.143917278,3.802266598,40.56549072,2,8043.151396
12.25000095,12.40762043,2.552464008,0.140718177,3.346829176,43.2264328,2,8044.647459
12.25000095,12.45907116,2.547867537,0.163339853,3.282432318,46.63541794,2,8045.644834
12.25000095,12.42455006,2.5455091,0.142507583,3.557302475,39.74113083,2,8046.64221
12.25000095,12.42507458,2.55434823,0.127486765,3.786843777,36.07177353,2,8048.138273
12.25000095,12.49619293,2.537045717,0.178327307,3.325030804,45.32268906,2,8054.621212
12.25000095,12.49700832,2.559355497,0.112626135,3.584918499,35.1611023,2,8057.613339
12.25000095,12.57076073,2.542158842,0.157939687,3.354166031,48.50413895,2,8060.605465
12.25000095,12.52340889,2.571177959,0.139071256,3.563068152,38.69488907,2,8062.101528
12.25000095,12.50800324,2.575063705,0.127142504,3.577812672,36.73088074,2,8063.597591
12.25000095,12.46292687,2.546698809,0.165213212,3.242533922,52.1259079,2,8069.581843
12.25000095,12.50195503,2.555044413,0.181707427,3.43691206,53.26095581,2,8070.579218
12.25000095,12.53288555,2.553829908,0.188712195,3.462377787,51.88421631,2,8071.077906
12.25000095,12.44839096,2.533208609,0.155805185,3.159059763,46.69367981,2,8081.550347
12.25000095,12.45820522,2.538958311,0.144049764,3.194526434,44.52487946,2,8082.547723
12.25000095,12.42729187,2.558738232,0.177248091,3.17945981,49.84381104,2,8085.539849
12.25000095,12.43927383,2.534878254,0.178176925,3.300855398,48.06820679,2,8086.537224
12.25000095,12.44297886,2.530127525,0.190968141,3.252955675,48.02362442,2,8089.030662
12.25000095,12.46161366,2.525777102,0.179579139,3.277068853,47.17179489,2,8095.513602
12.25000095,12.48070717,2.541529179,0.171134204,3.274350405,44.69452667,2,8097.508353
12.25000095,12.4914999,2.5402174,0.165024862,3.441447258,45.00287628,2,8099.004416
12.25000095,12.47551441,2.537423134,0.17031607,3.411677599,43.1902771,2,8099.503104
12.25000095,12.47317791,2.530357599,0.150419116,3.310132742,42.44886398,2,8100.999167
12.25000095,12.50165749,2.574822903,0.123859175,3.401796103,41.04540634,2,8105.487356
12.25000095,12.48521137,2.528296471,0.216589153,3.302275896,44.77961731,2,8108.479482
12.25000095,12.44822693,2.554595947,0.172136173,3.709643364,38.98725891,2,8119.450611
12.25000095,12.43934441,2.551151037,0.180248126,3.557806015,39.85004425,2,8120.946674
12.25000095,12.43829632,2.549199104,0.179106489,3.51714325,41.65267563,2,8121.445362
12.25000095,12.43617439,2.555392742,0.189997971,3.494327545,44.88645172,2,8122.442737
12.25000095,12.42940044,2.562022686,0.193261042,3.441893101,43.54615784,2,8123.9388
12.25000095,12.42940044,2.560317993,0.19054465,3.47906661,43.48719788,2,8124.437488
12.25000095,12.42767525,2.577914715,0.144400194,3.520375729,37.47760773,2,8127.429614
12.25000095,12.36740017,2.503969908,0.271088094,3.003788471,53.69077301,2,8130.42174
12.25000095,12.37538052,2.500998259,0.240147874,3.128840923,56.72057724,2,8131.917803
12.25000095,12.39448834,2.539677858,0.171674058,3.16545558,47.29371643,2,8133.413866
12.25000095,12.40626144,2.54399991,0.158185065,3.181398869,47.50550461,2,8134.411241
12.25000095,12.42169952,2.543501616,0.147865146,3.184643745,45.56081009,2,8134.909929
12.25000095,12.50200653,2.565158367,0.122816414,3.236320972,39.19695664,2,8137.902055
12.25000095,12.4096632,2.508360863,0.266655117,3.030427218,53.98005295,2,8144.384995
12.25000095,12.41661835,2.516866446,0.225707382,3.098510265,52.53510666,2,8146.878433
12.25000095,12.41806698,2.511979103,0.230577722,3.104990244,52.38312531,2,8147.377121
12.25000095,12.37957859,2.507242203,0.240070149,3.077018499,54.37989807,2,8147.875809
12.25000095,12.3818531,2.509380102,0.235779956,2.990792513,54.87703705,2,8148.374496
12.25000095,12.3923626,2.514826775,0.220421851,2.887465,53.74871445,2,8148.873184
12.25000095,12.39950848,2.519180775,0.198403835,2.83344245,52.09729385,2,8149.371872
12.25000095,12.38762283,2.496857643,0.237654299,3.03427887,51.86348343,2,8152.862685
12.25000095,12.44188309,2.536423922,0.208402127,3.282856703,49.43740082,2,8157.849562
12.25000095,12.4468708,2.550060988,0.204188824,3.275930166,48.11157608,2,8158.34825
12.25000095,12.48826504,2.599917889,0.139486864,3.387635946,39.33574295,2,8159.345625
12.25000095,12.40380001,2.553115606,0.220905334,3.327564716,44.72969437,2,8171.31413
12.25000095,12.40620041,2.554335117,0.19297877,3.330827475,46.06909943,2,8174.306256
12.25000095,12.4449997,2.567421675,0.190661058,3.723028421,42.6595459,2,8179.293132
12.25000095,12.41054916,2.587594748,0.145849377,3.726864338,41.01719666,2,8182.285259
12.25000095,12.42347908,2.589549303,0.12502639,3.773668051,37.48044968,2,8185.776072
12.25000095,12.40790749,2.548315764,0.233437419,3.480362654,48.86864853,2,8187.770823
12.25000095,12.41222,2.552877665,0.223211885,3.541997194,48.30604553,2,8188.269511
12.25000095,12.41235638,2.528478861,0.223981991,3.636006594,48.23932648,2,8191.760324
12.25000095,12.44646454,2.515567303,0.266049683,3.355043411,55.74609375,2,8193.755075
12.25000095,12.45492077,2.568006754,0.132037669,3.398264885,43.56592178,2,8195.749826
12.25000095,12.42818165,2.577189922,0.133492425,3.468088388,40.34780884,2,8199.739327
12.25000095,12.41279984,2.577528477,0.143842295,3.472902536,40.98421478,2,8202.731453
12.25000095,12.40725613,2.569775105,0.135246724,3.487838507,40.68616867,2,8203.728829
12.25000095,12.40893936,2.581586838,0.132188767,3.495847464,42.29353333,2,8207.219643
12.25000095,12.44059372,2.558129072,0.143513158,3.690388203,44.91944122,2,8208.217018
12.25000095,12.37077522,2.53882432,0.222137794,4.058260441,47.74832535,2,8209.214393
12.25000095,12.46439552,2.574881792,0.217542991,3.882076263,47.19498444,2,8210.710456
12.25000095,12.49406147,2.576898813,0.208915517,3.750339985,45.24994659,2,8211.209144
12.25000095,12.44672108,2.571439505,0.218924552,3.640929699,46.26623917,2,8211.707832
12.25000095,12.45359516,2.531960964,0.233505607,3.356011391,52.7494545,2,8215.198645
12.25000095,12.46401596,2.529413939,0.224601761,3.305948257,56.82390213,2,8215.697333
12.25000095,12.41718102,2.525449038,0.240991131,3.058155537,55.61960983,2,8218.190772
12.25000095,12.428298,2.54590106,0.215746567,3.099446535,59.53814316,2,8220.68421
12.25000095,12.40620041,2.532105207,0.240215406,2.93690753,56.05491638,2,8226.169774
12.25000095,12.42156982,2.516928196,0.261704385,2.863866091,65.19725037,2,8227.16715
12.25000095,12.42940044,2.527012825,0.268699348,2.849144459,71.65174103,2,8229.1619
12.25000095,12.42940044,2.531700611,0.23228842,2.86359787,67.28849793,2,8229.660588
12.25000095,12.42940044,2.533097506,0.209240541,2.85851121,63.89406967,2,8230.159276
12.25000095,12.42185688,2.539735317,0.235084817,2.972943544,61.49028015,2,8231.655339
12.25000095,12.39213181,2.573663473,0.191007122,3.276577234,52.72229767,2,8233.151402
12.25000095,12.41508675,2.561106205,0.174570888,3.314421892,53.62440491,2,8237.140903
12.25000095,12.50800896,2.5902946,0.227378383,3.573150873,56.78200913,2,8241.629092
12.25000095,12.45968723,2.536438942,0.252208412,2.999714851,66.51534271,2,8244.621219
12.25000095,12.48899937,2.552423716,0.240409985,2.940161943,64.00572968,2,8245.119906
12.25000095,12.52818966,2.592365742,0.150449783,3.144980669,51.89850998,2,8246.117282
12.25000095,12.47472954,2.562485933,0.16772446,3.185583353,49.17373657,2,8247.613345
12.25000095,12.49534893,2.580227375,0.185413405,3.15771389,51.53301621,2,8248.61072
12.25000095,12.49919987,2.587268114,0.176310957,3.219601631,50.55475998,2,8249.109408
12.25000095,12.47142887,2.588437557,0.167854264,3.266874552,49.72069931,2,8249.608095
12.25000095,12.47777748,2.556859493,0.176000863,3.28993988,47.30841827,2,8251.602846
12.25000095,12.4721098,2.497091532,0.285455763,2.983522177,59.76990128,2,8253.597597
12.25000095,12.45061588,2.498865843,0.280334294,2.961335182,57.92476273,2,8254.096284
12.25000095,12.46341991,2.507787228,0.240513831,3.080566406,60.52308273,2,8256.091035
12.25000095,12.43410301,2.574459076,0.138605848,3.296521664,46.97560501,2,8258.584474
12.25000095,12.44884586,2.544742107,0.191036061,3.208887339,48.23649216,2,8261.077912
12.25000095,12.45270062,2.542535067,0.190068707,3.24003768,48.16534805,2,8261.5766
12.25000095,12.43990707,2.589606285,0.173845321,3.19968009,45.51536942,2,8263.072663
12.25000095,12.43578816,2.577812433,0.167388246,3.169620991,48.48620987,2,8264.070038
12.25000095,12.43719864,2.569790125,0.157260448,3.131183147,47.7532196,2,8264.568726
12.25000095,12.50850868,2.556605101,0.153472617,3.495533705,45.88392639,2,8267.062164
12.25000095,12.51319695,2.570487022,0.124766886,3.637865543,41.09404373,2,8267.560852
12.25000095,12.46737194,2.54839468,0.137343317,3.271573067,37.67884827,2,8270.05429
12.25000095,12.49298573,2.558865547,0.131282404,3.322764874,42.18040848,2,8271.051666
12.25000095,12.47981739,2.547904491,0.137244105,3.314394474,43.96526718,2,8271.550353
12.25000095,12.47599793,2.533044815,0.145604596,3.264559031,42.66225052,2,8272.049041
12.25000095,12.48662758,2.53500557,0.131030008,3.459831476,41.40354538,2,8281.025419
12.25000095,12.4382267,2.588064432,0.120631948,3.399868012,36.50693893,2,8287.009671
12.25000095,12.46287918,2.573961496,0.116274662,3.469984531,36.90104294,2,8288.505734
12.25000095,12.47117329,2.569927216,0.117144361,3.449398518,37.21411514,2,8289.004422
12.25000095,12.46541882,2.573195458,0.135922983,3.381708145,39.80470276,2,8290.001797
12.25000095,12.47820282,2.567680836,0.133220747,3.261839151,42.31495667,2,8293.991299
12.25000095,12.49412537,2.569493055,0.133218184,3.323158026,41.96809387,2,8294.489987
12.25000095,12.49325657,2.57524395,0.141696855,3.579184055,41.77716065,2,8302.468989
12.25000095,12.48843098,2.56580019,0.142111167,3.209605694,44.14303207,2,8304.46374
12.25000095,12.48835373,2.584967136,0.118330516,3.298778057,40.43534088,2,8305.461116
12.25000095,12.47135067,2.576393843,0.1252404,3.32152462,42.14117813,2,8306.458491
12.25000095,12.48658466,2.568492651,0.130418971,3.257060289,42.47928238,2,8306.957179
12.25000095,12.48925209,2.548671722,0.178014085,3.410495043,43.8044014,2,8310.94668
12.25000095,12.51435852,2.547831774,0.165821016,3.424813747,44.03901672,2,8311.445368
12.25000095,12.49672318,2.547704935,0.192461267,3.277518511,43.61997986,2,8313.440118
12.25000095,12.49972343,2.524957657,0.181779414,3.25307703,42.6978569,2,8314.936181
12.25000095,12.50822735,2.515719891,0.183619604,3.2420609,42.19952774,2,8315.434869
12.25000095,12.49746323,2.542345524,0.153293654,3.310177326,37.76923752,2,8317.42962
12.25000095,12.51021195,2.551597595,0.143245608,3.315053225,36.07457352,2,8317.928308
12.25000095,12.51081657,2.571834564,0.108650737,3.484222412,31.76108933,2,8323.91256
12.25000095,12.3895483,2.448024035,0.299102992,3.136024952,67.47908783,2,8327.1315
12.25000095,12.51469994,2.610443115,0.106023036,3.583799839,32.79386139,2,8328.899436
12.25000095,12.5127573,2.588117361,0.147456795,3.505847216,38.75148773,2,8331.392875
12.25000095,12.48726082,2.566758871,0.152265206,3.507293701,38.10430145,2,8332.888938
12.25000095,12.38742161,2.538768053,0.222915724,4.043524742,41.58018112,2,8333.61444
12.25000095,10.14699936,2.463656187,0.21092993,4.992992401,30.66153908,2,8339.100004
12.25000095,9.574846268,2.435430527,0.209824905,5.076649666,26.71641541,2,8340.09738
12.25000095,9.56464386,2.462036848,0.207616895,5.017961025,27.04493141,2,8340.596067
12.25000095,12.51503277,2.540127754,0.206062198,3.156296253,52.28363419,2,8343.089506
12.25000095,12.49919987,2.548999548,0.197031751,3.239280939,48.05827332,2,8344.086881
12.25000095,12.5094471,2.548839569,0.197017446,3.26868248,48.54299545,2,8345.084257
12.25000095,12.5251112,2.545330286,0.187514231,3.290737629,47.64960098,2,8349.844319
12.25000095,12.5168438,2.539235354,0.16691035,3.312004328,47.66905975,2,8351.567196
12.25000095,12.49427605,2.536906958,0.186432049,3.331051111,48.43484879,2,8353.561947
12.25000095,12.49104881,2.534803867,0.191385269,3.349627972,49.20847321,2,8356.327259
12.25000095,12.43805027,2.562120915,0.1437314,3.415182829,41.81363297,2,8356.825947
12.25000095,12.47800064,2.543866158,0.179131419,3.261563301,47.31428146,2,8357.324634
12.25000095,12.46819973,2.558780909,0.134911716,3.623464346,34.76842117,2,8358.32201
12.25000095,12.47973442,2.559900045,0.145713314,3.551872253,35.09824371,2,8359.047512
12.25000095,12.49919987,2.552115917,0.153674364,3.333329916,42.21918869,2,8359.319385
12.25000095,12.44299316,2.56069994,0.177244827,3.269223452,46.65507126,2,8359.818073
12.25000095,12.43728447,2.560802221,0.178004623,3.309048414,48.35323334,2,8360.044887
12.25000095,12.43287373,2.547857523,0.158171848,3.480246544,48.18025971,2,8363.535701
12.25000095,12.41577435,2.560474873,0.168918133,3.476458311,47.58312225,2,8365.802325
12.25000095,12.44175625,2.579476595,0.165195301,3.501089096,49.44930267,2,8366.527827
12.25000095,12.45127392,2.560986996,0.171139777,3.826032877,48.14083862,2,8370.018641
12.25000095,12.39718723,2.536343575,0.202786356,3.85971427,47.64715576,2,8370.290514
12.25000095,12.45775795,2.576960564,0.167309791,3.61369729,45.29781723,2,8371.016016
12.25000095,12.51335239,2.571213007,0.170965239,3.502524376,46.82924271,2,8371.514704
12.25000095,12.49900341,2.567229033,0.160498232,3.434360981,46.75525284,2,8372.013391
12.25000095,12.56904507,2.581491232,0.171365842,3.645507574,49.6913681,2,8372.783952
12.25000095,12.5534277,2.5762496,0.204238042,3.529032469,56.72740555,2,8373.781328
12.25000095,12.57636261,2.584968567,0.207181349,3.384397507,56.93999481,2,8376.50158
12.25000095,12.56899929,2.598956585,0.139485329,3.750310898,43.11085892,2,8376.773454
12.25000095,12.57617188,2.603175402,0.09953294,4.168362618,33.26595688,2,8377.498956
12.25000095,12.60541248,2.576920033,0.128578335,3.891031504,37.04647064,2,8380.264268
12.25000095,12.61290169,2.606505156,0.111994922,3.918574333,36.41056442,2,8380.762955
12.25000095,12.55338764,2.58167553,0.148610503,3.937683344,46.04267883,2,8381.488457
12.25000095,12.56899929,2.582366943,0.113001071,4.13947916,32.10925674,2,8384.253769
12.25000095,12.58233452,2.590271711,0.108221695,4.084555626,29.14538765,2,8386.24852
12.25000095,12.54036522,2.604970694,0.175449491,3.586168289,43.45216751,2,8386.475334
12.25000095,12.51715946,2.579597712,0.183866322,3.444975615,52.7502861,2,8387.744583
12.25000095,12.53484631,2.59077549,0.162766323,3.505504608,46.05516052,2,8388.741958
12.25000095,12.56727696,2.588150263,0.175697327,3.598959208,49.82788086,2,8389.739333
12.25000095,12.49514198,2.584114552,0.181586742,3.380387545,51.80540085,2,8392.958274
12.25000095,12.54958344,2.560704231,0.19694218,3.532065153,51.9266243,2,8393.456962
12.25000095,12.63356876,2.576566219,0.189210698,3.51851511,53.75759888,2,8394.953025
12.25000095,12.61028099,2.573966265,0.189067021,3.579722643,52.02552795,2,8395.224898
12.25000095,12.61027527,2.582448721,0.197407723,3.579374075,49.00547791,2,8396.449088
12.25000095,12.60508633,2.530404806,0.271515012,3.504954577,56.52313614,2,8397.945151
12.25000095,12.65812397,2.516446352,0.282851249,3.494405508,59.30978775,2,8400.438589
12.25000095,12.66530991,2.516196251,0.277366847,3.370763302,61.55407715,2,8402.932027
12.25000095,12.64433956,2.5273633,0.266072005,3.393442631,59.61691666,2,8403.203901
12.25000095,12.54307747,2.564136982,0.172408,3.520311594,46.5585556,2,8403.430715
12.25000095,12.60270786,2.57233119,0.167581111,3.533492088,44.57697678,2,8406.422841
12.25000095,12.56101704,2.57118392,0.170326546,3.520720482,43.5008812,2,8409.913655
12.25000095,12.58771992,2.557192087,0.203475565,3.25414443,51.37351608,2,8410.91103
12.25000095,12.58905506,2.554409027,0.206241831,3.249453068,50.8129158,2,8413.177654
12.25000095,12.59340191,2.546628952,0.194516808,3.253157854,50.38686371,2,8415.399219
12.25000095,12.57344341,2.549716711,0.194130108,3.327378511,48.24209976,2,8417.39397
12.25000095,12.55236435,2.556572676,0.191273361,3.404990912,47.95328903,2,8418.391346
12.25000095,12.57669926,2.572065353,0.182744056,3.659457207,37.74375153,2,8418.663219
12.25000095,12.56809235,2.573202372,0.186563432,3.650526524,38.63007736,2,8420.386096
12.25000095,12.59544563,2.556581497,0.205998018,3.510807276,43.50401688,2,8420.65797
12.25000095,12.55021286,2.561222553,0.169195205,3.287721157,41.02437973,2,8421.655345
12.25000095,12.5551281,2.550664187,0.194593519,3.207386971,44.87763596,2,8427.639597
12.25000095,12.55739117,2.526364327,0.248082861,3.040204048,49.23217011,2,8428.863787
12.25000095,12.55735016,2.525103331,0.246010572,3.037142277,44.93983841,2,8432.626474
12.25000095,12.61153221,2.540406704,0.21957399,3.107449055,51.85074997,2,8433.351976
12.25000095,12.61550045,2.523702145,0.204616174,3.295468092,43.97555924,2,8434.122537
12.25000095,12.60779953,2.52441144,0.187540874,3.251307726,42.0375824,2,8435.346727
12.25000095,12.62406158,2.543460608,0.17807816,3.306534529,41.29431915,2,8435.845414
12.25000095,12.58356381,2.534824371,0.189922079,3.354320526,47.95685196,2,8436.615975
12.25000095,12.59230042,2.533652306,0.207479283,3.306903601,46.43924332,2,8438.112038
12.25000095,12.57004452,2.523118496,0.221757993,3.198884487,52.84923554,2,8440.832291
12.25000095,12.61606312,2.567859173,0.155617923,3.444164753,39.4087677,2,8443.824417
12.25000095,12.6099329,2.57851696,0.155749112,3.484139204,40.39377594,2,8446.091041
12.25000095,12.56966496,2.566407442,0.155629143,3.210833073,42.39714432,2,8446.589729
12.25000095,12.60779953,2.527132273,0.18896316,3.064809084,48.9681282,2,8449.083167
12.25000095,12.64916802,2.510260582,0.177526653,3.209495544,50.97903061,2,8449.309982
12.25000095,12.63107681,2.52042079,0.173894346,3.276765108,42.52233505,2,8450.080543
12.25000095,12.62317085,2.516203404,0.175142855,3.240572453,44.88873291,2,8450.307357
12.25000095,12.63118267,2.516776085,0.170690268,3.187646151,44.0250473,2,8451.304732
12.25000095,12.67413902,2.483716488,0.208175629,2.697128534,44.63333893,2,8452.302108
12.25000095,12.7380743,2.497506857,0.201807976,2.862988234,44.662117,2,8453.299483
12.25000095,12.75302029,2.498855352,0.204593658,2.916236401,43.8192215,2,8456.291609
12.25000095,12.61970329,2.522531509,0.180151954,2.954665184,40.83548355,2,8458.558233
12.25000095,12.64168835,2.512439013,0.18262513,3.055007219,42.78189468,2,8460.281111
12.25000095,12.61365509,2.504742861,0.183346391,3.212288141,44.54133225,2,8461.278486
12.25000095,12.61144447,2.505316496,0.198461756,2.865566969,45.78679657,2,8462.049047
12.25000095,12.72286034,2.489688873,0.18779628,2.589035988,43.98417282,2,8464.542485
12.25000095,12.69672298,2.474154472,0.166234598,2.782898665,34.65826035,2,8465.766675
12.25000095,12.57396507,2.573055029,0.234737605,4.439127922,43.33805847,2,8466.76405
12.25000095,12.63343525,2.495493412,0.303529114,2.70433116,76.31362152,2,8468.033299
12.25000095,12.63099957,2.521657944,0.33313784,2.933740377,70.57017517,2,8472.249615
12.25000095,12.63141918,2.543900967,0.274433613,2.992898464,66.73178101,2,8473.745678
12.25000095,12.63135433,2.489366055,0.333308697,2.937259436,71.39385986,2,8480.228618
12.25000095,12.66980076,2.471238852,0.360029817,2.935601711,83.10567474,2,8482.223369
12.25000095,12.70842934,2.471103668,0.347050786,2.830439091,79.50000763,2,8482.495242
12.25000095,12.70062447,2.502594233,0.342873484,2.760730982,77.49743652,2,8482.99393
12.25000095,12.68529892,2.504509687,0.315141767,2.844642878,76.48887634,2,8483.719432
12.25000095,12.6619997,2.503330469,0.347150266,2.974574566,75.24084473,2,8483.991305
12.25000095,12.64649963,2.497540474,0.360380471,3.15674448,76.27074432,2,8485.714182
12.25000095,12.63895798,2.513831615,0.367947877,3.267911911,77.26693726,2,8485.986056
12.25000095,12.63879967,2.521419048,0.370152026,3.303118706,75.28520966,2,8486.484743
12.25000095,12.64649963,2.511044741,0.32800585,3.222474098,73.00950623,2,8487.210245
12.25000095,12.64649963,2.505278826,0.367721528,3.188467741,79.21673584,2,8487.482119
12.25000095,12.60884762,2.49041009,0.37750569,3.272313595,83.25151825,2,8487.708933
