BS,CALI,RHOB,NPHI,PEF,GR,WELL,DEPTH_MD
8.5,9.270310402,2.505982399,0.341865748,5.65332365,102.3179245,1,8884.664326
8.5,9.227923393,2.514868021,0.327488095,5.492203236,103.8420563,1,8885.163014
8.5,9.131494522,2.524443388,0.325874388,5.437067032,105.6854324,1,8885.661702
8.5,8.999635696,2.491928339,0.357478082,6.656757355,106.8947067,1,8886.659077
8.5,9.07612133,2.476456165,0.365072429,7.344382763,105.148056,1,8887.157765
8.5,9.165174484,2.477294922,0.376432955,7.57410574,105.0085831,1,8887.656452
8.5,9.207688332,2.499680281,0.387194991,7.452805996,107.4031754,1,8888.15514
8.5,9.223610878,2.529243469,0.36981234,7.146061897,107.5151215,1,8888.653828
8.5,9.245880127,2.549019098,0.333127379,6.760110378,103.9409943,1,8889.152515
8.5,9.318682671,2.557954788,0.308406144,6.408369064,102.252182,1,8889.651203
8.5,9.413510323,2.559767962,0.306822538,6.130422592,104.6123352,1,8890.149891
8.5,9.391970635,2.555890322,0.318235725,5.832077026,108.6074219,1,8890.648578
8.5,9.368193626,2.551412106,0.329421312,5.577764034,113.4229507,1,8891.147266
8.5,9.220113754,2.548186779,0.34244448,5.552939892,116.580574,1,8891.645954
8.5,9.044493675,2.544703007,0.352311939,5.62455368,114.9764481,1,8892.144642
8.5,8.991153717,2.547307015,0.34795934,5.607775688,111.1872635,1,8892.643329
8.5,9.141793251,2.556466103,0.331017882,5.767289162,108.6237564,1,8893.142017
8.5,9.290291786,2.563054323,0.319719195,6.215097904,107.3596954,1,8893.640705
8.5,9.230286598,2.595892429,0.326123208,6.736694813,111.6075287,1,8894.63808
8.5,9.235726357,2.61235261,0.346054167,6.622333527,114.2815094,1,8895.136768
8.5,9.222396851,2.59815979,0.3679353,6.179529667,115.3921204,1,8895.635455
8.5,9.194358826,2.563128471,0.367860764,5.522907734,116.3727646,1,8896.134143
8.5,9.194413185,2.53463459,0.35134697,5.081878662,115.176506,1,8896.632831
8.5,9.19148159,2.521969795,0.344080329,5.134711266,110.5205917,1,8897.131518
8.5,9.16937542,2.523652315,0.34624064,5.498621464,106.0843582,1,8897.630206
8.5,9.174571037,2.545015097,0.343020588,5.817045212,104.7479019,1,8898.128894
8.5,9.210772514,2.580487251,0.336806625,5.971077442,104.9273605,1,8898.627581
8.5,9.232693672,2.600615025,0.339664489,6.005564213,104.9783402,1,8899.126269
8.5,9.229726791,2.581711292,0.34641242,6.010280132,106.5553207,1,8899.624957
8.5,9.202392578,2.539735317,0.354417533,6.148179531,110.8603821,1,8900.123644
8.5,9.148361206,2.509102821,0.376201659,6.400234222,116.2768936,1,8900.622332
8.5,9.11072731,2.505332232,0.405655265,6.566672325,120.889679,1,8901.12102
8.5,9.142113686,2.514673233,0.409655482,6.570381165,124.3844605,1,8901.619707
8.5,9.204092979,2.517151356,0.393102169,6.41039753,125.6128464,1,8902.118395
8.5,9.212054253,2.511259556,0.382539451,5.951072216,124.945488,1,8902.617083
8.5,9.141659737,2.50349927,0.380788505,5.225555897,125.1466827,1,8903.11577
8.5,8.942164421,2.452660799,0.377162755,4.271667957,131.70224,1,8904.113146
8.5,8.881033897,2.419006109,0.397010297,4.099892139,137.5891419,1,8904.611834
8.5,8.862325668,2.398746014,0.423282266,3.960533857,144.991745,1,8905.110521
8.5,8.918307304,2.377875567,0.416040719,3.859979391,156.5680695,1,8906.107897
8.5,8.84180069,2.36305809,0.423342586,3.982351303,163.0836792,1,8907.105272
8.5,8.816574097,2.356261492,0.425298423,4.07057476,168.3634949,1,8907.60396
8.5,8.854413033,2.35956502,0.456156433,4.138298988,181.0348663,1,8908.601335
8.5,8.841810226,2.367348433,0.48610118,3.935725689,184.1692658,1,8909.100023
8.5,8.800930977,2.37058115,0.507874548,3.701612711,187.3124237,1,8909.59871
8.5,8.760064125,2.37002492,0.492988467,3.639462233,191.0656128,1,8910.097398
8.5,8.73868084,2.371209145,0.462224692,3.790678978,192.4277649,1,8910.596086
8.5,8.734124184,2.374968767,0.4326832,3.977028132,191.5552979,1,8911.094773
8.5,8.733452797,2.379580259,0.409799993,3.985589743,192.4412689,1,8911.593461
8.5,8.750741005,2.391686201,0.395948261,3.706012726,196.6754303,1,8912.590836
8.5,8.759483337,2.392727852,0.452628046,3.554402113,193.9315491,1,8913.588212
8.5,8.754545212,2.390963078,0.467476338,3.658056974,192.4837647,1,8914.086899
8.5,8.768614769,2.388741732,0.462899357,3.902254343,190.3408661,1,8914.585587
8.5,8.790901184,2.386871576,0.448128164,4.184192658,186.1807709,1,8915.084275
8.5,8.791859627,2.387531757,0.42308709,4.438225269,178.8166046,1,8915.582962
8.5,8.770992279,2.392675638,0.399688035,4.531563759,169.1113739,1,8916.08165
8.5,8.75803566,2.405707598,0.395175129,4.348456383,159.7029877,1,8916.580338
8.5,8.764601708,2.425358057,0.408416867,4.044594765,153.4768219,1,8917.079026
8.5,8.771529198,2.465111971,0.403470248,3.695427656,149.8389282,1,8918.076401
8.5,8.749584198,2.483571768,0.370042175,3.457746506,141.3493195,1,8919.073776
8.5,8.746931076,2.496146679,0.372002691,3.421174288,135.1431122,1,8919.572464
8.5,8.741965294,2.50968194,0.372760296,3.455067635,130.3528748,1,8920.569839
8.5,8.754786491,2.505695343,0.370438486,3.400919914,130.5939484,1,8921.068527
8.5,8.747563362,2.50117445,0.358892232,3.271603108,131.9883575,1,8922.065902
8.5,8.726539612,2.494811773,0.360894173,3.331629276,134.0745087,1,8922.56459
8.5,8.716995239,2.485252619,0.365794689,3.413537502,135.3566284,1,8923.063278
8.5,8.716504097,2.479760647,0.365271598,3.44317317,134.2926483,1,8923.561965
8.5,8.748577118,2.491559267,0.37391907,3.411591053,131.8735962,1,8924.559341
8.5,8.769348145,2.496744871,0.384958237,3.414166927,133.7762146,1,8925.058028
8.5,8.773797035,2.49418664,0.400794357,3.406167507,136.6560059,1,8925.556716
8.5,8.7678051,2.486097097,0.416410387,3.357957363,138.6494446,1,8926.055404
8.5,8.76320076,2.478595972,0.418889672,3.313201428,139.2750092,1,8926.554091
8.5,8.763712883,2.477664709,0.380680889,3.399372339,137.1665192,1,8928.050154
8.5,8.771006584,2.484451294,0.375442714,3.476394892,137.1859436,1,8928.548842
8.5,8.770507813,2.492633581,0.387712389,3.708568335,137.7720184,1,8929.04753
8.5,8.765960693,2.494036436,0.395880669,3.952904701,137.4250641,1,8929.546218
8.5,8.764645577,2.485735178,0.385876983,3.948630571,136.1351929,1,8930.044905
8.5,8.769207954,2.474390984,0.37151739,3.710375547,135.4680939,1,8930.543593
8.5,8.7800951,2.470168591,0.364677489,3.461626053,136.8165741,1,8931.042281
8.5,8.791004181,2.474730969,0.368631065,3.328014374,138.7699738,1,8931.540968
8.5,8.7955513,2.481313467,0.380531162,3.314471006,139.3981171,1,8932.039656
8.5,8.787652969,2.478540659,0.369926125,3.47883153,140.6369171,1,8933.037031
8.5,8.763158798,2.458484411,0.38982302,3.496121407,143.6513214,1,8934.034407
8.5,8.77083683,2.451474428,0.433693916,3.529011011,142.2188873,1,8935.031782
8.5,8.771192551,2.455353499,0.436225891,3.45653224,141.5931244,1,8935.53047
8.5,8.76833725,2.462311745,0.436643034,3.335974455,140.6165772,1,8936.029157
8.5,8.76889801,2.466434717,0.433929086,3.298625469,139.9325256,1,8936.527845
8.5,8.774463654,2.463163614,0.422112048,3.379389048,142.0643311,1,8937.026533
8.5,8.787549019,2.455199003,0.409653783,3.451939106,145.0654297,1,8937.52522
8.5,8.802398682,2.449379683,0.407737196,3.405175209,145.1840973,1,8938.023908
8.5,8.804005623,2.448172569,0.412190259,3.296581984,142.9354706,1,8938.522596
8.5,8.794999123,2.449067831,0.417533219,3.263189554,140.4542236,1,8939.021283
8.5,8.796225548,2.450913906,0.418711603,3.345575333,137.7926636,1,8939.519971
8.5,8.848632813,2.455303192,0.403100222,3.461591244,135.5971069,1,8940.018659
8.5,8.998922348,2.459230423,0.38012898,3.543674231,134.9044495,1,8940.517346
8.5,9.234399796,2.458275795,0.37268737,3.595450163,134.6812744,1,8941.016034
8.5,9.42852211,2.459346771,0.378722221,3.605523586,133.4578705,1,8941.514722
8.5,9.412953377,2.470916748,0.383845091,3.584389925,131.8013458,1,8942.01341
8.5,9.186968803,2.483006001,0.393843919,3.718259573,130.4869995,1,8942.512097
8.5,8.970202446,2.461349487,0.41437754,4.270152569,129.8650208,1,8943.010785
8.5,9.004944801,2.381596327,0.431016356,5.228909493,129.4918671,1,8943.509473
8.5,9.308577538,2.275996685,0.42883274,6.266291618,128.3453522,1,8944.00816
8.5,9.407812119,2.197051764,0.409036994,7.034706593,126.8640442,1,8944.506848
8.5,9.384671211,2.166083813,0.393687606,7.354839802,127.4425049,1,8945.005536
8.5,9.36152935,2.179078817,0.393232048,7.147862911,130.184372,1,8945.504223
8.5,9.338388443,2.233462334,0.392264724,6.324688911,132.7644196,1,8946.002911
8.5,9.315246582,2.32431674,0.386278838,5.10537672,134.2889252,1,8946.501599
8.5,9.052932739,2.468550682,0.388528347,3.732250452,134.1143036,1,8947.498974
8.5,8.815966606,2.476290703,0.375158936,3.431818008,129.7295227,1,8948.496349
8.5,8.776885986,2.481204271,0.378139228,3.184633255,131.630661,1,8949.493725
8.5,8.788689613,2.463757038,0.397800356,3.296091318,131.780014,1,8950.4911
8.5,8.801392555,2.438268662,0.413187861,3.433455944,133.9235077,1,8950.989788
8.5,8.800627708,2.419038773,0.428555489,3.500812769,136.6557312,1,8951.488475
8.5,8.790278435,2.41701293,0.443689972,3.526908636,137.0449677,1,8951.987163
8.5,8.780190468,2.422777414,0.449813813,3.538180113,135.3306885,1,8952.485851
8.5,8.75494957,2.404692173,0.416189671,3.35905838,136.3420105,1,8953.981914
8.5,8.751815796,2.394294024,0.415626258,3.444016933,137.4054108,1,8954.480602
8.5,8.752505302,2.386475563,0.424429476,3.505879402,138.0858765,1,8954.979289
8.5,8.758260727,2.385726452,0.438975424,3.495979786,136.9691162,1,8955.477977
8.5,8.773013115,2.393507481,0.444483131,3.468404532,132.9150848,1,8955.976665
8.5,8.79221344,2.410002708,0.42491445,3.489832163,126.6774292,1,8956.475352
8.5,8.787882805,2.468048811,0.348863393,3.519365072,116.0124283,1,8957.472728
8.5,8.787086487,2.495927811,0.327862293,3.455570936,114.1907654,1,8957.971415
8.5,8.80221653,2.511408091,0.3307603,3.393417597,114.3476563,1,8958.470103
8.5,8.812397957,2.5151999,0.350902319,3.353479147,115.0760956,1,8958.968791
8.5,8.810123444,2.510092735,0.368337661,3.370896101,115.4112091,1,8959.467478
8.5,8.802776337,2.493996382,0.385068059,3.515159607,116.046463,1,8960.464854
8.5,8.794108391,2.498632193,0.393516362,3.541969299,116.7996292,1,8960.963541
8.5,8.784581184,2.507461071,0.391462296,3.542859078,117.8396149,1,8961.462229
8.5,8.782141686,2.510839701,0.38149941,3.531043291,119.0694504,1,8961.960917
8.5,8.78485775,2.508401632,0.374481827,3.556715727,119.3794022,1,8962.459604
8.5,8.78737545,2.50482893,0.379609346,3.656726599,118.1048584,1,8962.958292
8.5,8.788472176,2.493074894,0.41913709,3.680301666,119.5720978,1,8963.955667
8.5,8.857473373,2.475195885,0.412930429,3.458332777,130.3199616,1,8964.953043
8.5,8.897337914,2.469028473,0.401607722,3.436856747,133.2092285,1,8965.45173
8.5,8.902523041,2.469466925,0.399536848,3.447122812,133.1820221,1,8965.950418
8.5,8.876776695,2.482022762,0.39015919,3.595295906,128.3685455,1,8966.947794
8.5,8.834440231,2.485878944,0.374102831,3.742768526,124.182312,1,8967.446481
8.5,8.810257912,2.491308451,0.360794306,3.796332836,119.674881,1,8967.945169
8.5,8.803292275,2.502631187,0.353020996,3.694009304,115.8150635,1,8968.443857
8.5,8.81155014,2.51749444,0.350317299,3.547958374,113.7512436,1,8968.942544
8.5,8.824972153,2.526634455,0.354943276,3.486887455,114.2345276,1,8969.441232
8.5,8.840464592,2.525183916,0.365420193,3.514571667,116.0410461,1,8969.93992
8.5,8.857592583,2.519436121,0.374320865,3.580231428,116.9200516,1,8970.438607
8.5,8.865133286,2.517721176,0.375258207,3.6758461,115.764534,1,8970.937295
8.5,8.852291107,2.519957781,0.36828509,3.774077177,113.2403946,1,8971.435983
8.5,8.828297615,2.520199537,0.360928476,3.770057917,111.2827148,1,8971.93467
8.5,8.815171242,2.511889458,0.364433914,3.585534573,112.546814,1,8972.932046
8.5,8.82712841,2.499825001,0.360151827,3.655323505,115.4508362,1,8973.430733
8.5,8.844576836,2.476465702,0.35439688,3.769935131,120.191864,1,8973.929421
8.5,8.863636971,2.465313435,0.380402952,4.469837189,125.6706238,1,8975.425484
8.5,8.76001358,2.500912666,0.373983711,4.616792679,119.2581101,1,8976.422859
8.5,8.714046478,2.503858805,0.371985436,4.324392319,119.3606567,1,8976.921547
8.5,8.698098183,2.500604868,0.366007477,4.119618893,120.0460053,1,8977.420235
8.5,8.69913578,2.48851943,0.376926035,3.760213137,126.5640945,1,8978.41761
8.5,8.69936657,2.479520559,0.390433252,3.660353422,130.7034607,1,8978.916298
8.5,8.70336628,2.469752789,0.3933599,3.655432224,132.6018982,1,8979.414986
8.5,8.709900856,2.461140871,0.391704649,3.653635025,133.4844055,1,8979.913673
8.5,8.712645531,2.455883503,0.395892471,3.647217274,134.3178864,1,8980.412361
8.5,8.70903492,2.454249144,0.401006371,3.659125567,134.494278,1,8980.911049
8.5,8.702454567,2.452951431,0.405396283,3.671193838,133.9731293,1,8981.409736
8.5,8.698005676,2.449214935,0.414068013,3.686001539,133.1675873,1,8981.908424
8.5,8.702047348,2.44432354,0.421283633,3.703781128,132.0999756,1,8982.407112
8.5,8.712118149,2.442442656,0.42275244,3.661490917,131.1835785,1,8982.905799
8.5,8.714414597,2.448227644,0.421084791,3.518465281,130.7786865,1,8983.404487
8.5,8.702651978,2.486086369,0.377427697,3.280164719,127.417923,1,8984.401862
8.5,8.706654549,2.50545907,0.347576052,3.350941896,123.1265106,1,8984.90055
8.5,8.730478287,2.515910864,0.318594843,3.439085007,114.4756165,1,8986.396613
8.5,8.737298012,2.505723715,0.325854778,3.479751825,116.1077194,1,8986.895301
8.5,8.728989601,2.491296053,0.349940926,3.515720606,117.9665833,1,8987.393988
8.5,8.71973896,2.482171536,0.373646259,3.468725205,118.9788208,1,8987.892676
8.5,8.720470429,2.481318712,0.370334238,3.414432287,115.3204498,1,8988.391364
8.5,8.723808289,2.494964838,0.251116365,3.365494013,90.64652252,1,8989.887427
8.5,8.708185196,2.522611141,0.242861509,3.090142727,96.18251801,1,8990.884802
8.5,8.716752052,2.529341459,0.260631472,3.102872372,100.5507507,1,8991.38349
8.5,8.727807999,2.530067444,0.281670034,3.18606019,104.2239609,1,8991.882178
8.5,8.72081852,2.526779652,0.292813569,3.297508001,106.7219391,1,8992.380865
8.5,8.690823555,2.522078276,0.296709567,3.444437742,108.1807251,1,8992.879553
8.5,8.644395828,2.503312826,0.300485164,3.777465105,99.78649902,1,8994.874304
8.5,8.63218689,2.497813463,0.299741268,3.674862862,97.14529419,1,8995.372991
8.5,8.628659248,2.489859581,0.297488511,3.587749481,96.28382111,1,8995.871679
8.5,8.630520821,2.483154535,0.291529357,3.574688911,97.16146088,1,8996.370367
8.5,8.624678612,2.49136138,0.28891927,3.639560938,100.4699783,1,8997.367742
8.5,8.627356529,2.499159098,0.254053444,3.942277908,93.99897766,1,8998.365117
8.5,8.655013084,2.485579252,0.232815847,4.24943018,82.43473053,1,8999.362493
8.5,8.650815964,2.471601725,0.240387529,4.269013405,82.90223694,1,8999.86118
8.5,8.638837814,2.463119507,0.24946183,4.309666634,86.37427521,1,9000.359868
8.5,8.636675835,2.462611437,0.263595313,4.414649487,89.13819885,1,9000.858556
8.5,8.650791168,2.474127293,0.319861054,4.125266552,96.11867523,1,9001.855931
8.5,8.636850357,2.499718189,0.350645393,3.537626743,107.9416046,1,9002.853306
8.5,8.637036324,2.50121069,0.352869541,3.467068911,111.5484009,1,9003.351994
8.5,8.641256332,2.4955616,0.354981929,3.459483624,114.4857101,1,9003.850682
8.5,8.647170067,2.491948366,0.363888741,3.4655056,116.6708374,1,9004.34937
8.5,8.653364182,2.492639303,0.374267042,3.477707386,116.7558975,1,9004.848057
8.5,8.651864052,2.493154287,0.375847161,3.516112089,115.1580887,1,9005.346745
8.5,8.636937141,2.478238821,0.347219974,3.591814995,113.0300522,1,9006.34412
8.5,8.637878418,2.47756815,0.326590389,3.547219992,112.5209045,1,9006.842808
8.5,8.639109612,2.490910769,0.308123827,3.479245663,111.038826,1,9007.341496
8.5,8.638888359,2.51347518,0.289044172,3.427228689,105.7119751,1,9007.840183
8.5,8.63972187,2.538843155,0.266289443,3.465322971,96.24956513,1,9008.338871
8.5,8.638913155,2.556490898,0.240048125,3.628501654,87.41493988,1,9008.837559
8.5,8.635308266,2.552633286,0.220971018,3.754605055,83.15498352,1,9009.336246
8.5,8.635154724,2.529521227,0.218409583,3.694931984,82.61354065,1,9009.834934
8.5,8.641590118,2.508032084,0.227094486,3.570152044,83.65765381,1,9010.333622
8.5,8.645087242,2.505515337,0.238684118,3.583334923,90.30345917,1,9011.330997
8.5,8.640416145,2.509230137,0.253543764,3.571183443,95.24394226,1,9011.829685
8.5,8.640758514,2.506034851,0.279006392,3.487757683,98.72957611,1,9012.328372
8.5,8.647744179,2.49695158,0.304763615,3.46356678,101.1493454,1,9012.82706
8.5,8.653264046,2.489004135,0.321554214,3.58469367,105.3551559,1,9013.325748
8.5,8.652359009,2.489068031,0.327209741,3.725184441,110.9954147,1,9013.824435
8.5,8.641594887,2.508277416,0.313217521,3.530861378,113.4686966,1,9014.821811
8.5,8.638889313,2.511885643,0.306260765,3.436119795,111.4618912,1,9015.320498
8.5,8.635182381,2.509782076,0.305399746,3.455997229,109.9720078,1,9015.819186
8.5,8.543438911,2.497986555,0.269775957,3.647029638,97.89508057,1,9017.315249
8.5,8.514725685,2.4798069,0.251709759,3.647731543,90.0253067,1,9017.813937
8.5,8.511248589,2.453361988,0.24463512,3.588288069,84.39204407,1,9018.312625
8.5,8.522583962,2.432746649,0.237574011,3.493571281,82.04547119,1,9018.811312
8.5,8.524035454,2.416574001,0.214295283,3.525477409,81.52681732,1,9019.808688
8.5,8.512748718,2.410680533,0.208864346,3.608387709,82.36074066,1,9020.307375
8.5,8.506516457,2.408116818,0.211544499,3.6352489,83.94714356,1,9020.806063
8.5,8.509932518,2.408806086,0.225722894,3.628655672,86.37139893,1,9021.304751
8.5,8.521248817,2.412156105,0.24513635,3.642347097,88.90428162,1,9021.803438
8.5,8.531492233,2.422770023,0.255183935,3.701919794,90.98904419,1,9022.302126
8.5,8.532444,2.436011076,0.255533814,3.766567946,93.451828,1,9022.800814
8.5,8.524237633,2.430969238,0.252169102,3.738956928,94.02441406,1,9023.299501
8.5,8.515797615,2.397824764,0.242081359,3.611706257,88.72574616,1,9023.798189
8.5,8.514219284,2.360069513,0.230077595,3.515948772,80.47651672,1,9024.296877
8.5,8.515618324,2.370830774,0.227620214,3.920233011,78.47379303,1,9025.294252
8.5,8.517619133,2.415079355,0.233550683,4.402459145,82.62945557,1,9025.79294
8.5,8.51228714,2.505493403,0.223189637,5.171392918,83.00387573,1,9026.790315
8.5,8.530460358,2.528416872,0.214311659,4.694678783,79.28765106,1,9028.286378
8.5,8.52622509,2.466362238,0.215776056,4.426060677,79.57195282,1,9028.785066
8.5,8.525653839,2.419398069,0.210416809,4.293504715,77.90556335,1,9029.283754
8.5,8.531135559,2.411998987,0.209735781,4.301857472,74.32900238,1,9030.281129
8.5,8.51491642,2.422119856,0.220813245,4.289720535,76.04997253,1,9030.779817
8.5,8.500221252,2.430589914,0.22585763,4.289436817,80.5059433,1,9031.278504
8.5,8.53921032,2.422837257,0.224676997,4.275524139,88.65378571,1,9032.27588
8.5,8.569084168,2.412791252,0.238427773,4.151716709,90.54755402,1,9032.774567
8.5,8.588158608,2.454850674,0.299549401,3.520477057,95.72311401,1,9034.27063
8.5,8.585578919,2.466223478,0.321705282,3.466543913,107.797432,1,9035.268006
8.5,8.588953018,2.467762709,0.33624348,3.589818239,112.9051056,1,9035.766693
8.5,8.586393356,2.469522238,0.347608835,3.633823395,116.6461411,1,9036.265381
8.5,8.576839447,2.473712683,0.327341437,3.514096975,117.4069901,1,9037.262756
8.5,8.553321838,2.476571798,0.327258915,3.470279932,115.7356644,1,9037.761444
8.5,8.535517693,2.480762005,0.341146618,3.413908482,115.8607025,1,9038.260132
8.5,8.532688141,2.483661413,0.352471918,3.31319046,116.3645706,1,9038.758819
8.5,8.540672302,2.469627857,0.349526584,3.193610191,109.4259644,1,9040.254882
8.5,8.533577919,2.459477902,0.328744471,3.200017691,105.5419006,1,9041.252258
8.5,8.544093132,2.464210272,0.341203779,3.085990191,103.376358,1,9042.249633
8.5,8.536629677,2.474429369,0.341640741,3.084726334,103.4229584,1,9042.748321
8.5,8.517634392,2.484010696,0.314868271,3.155529022,103.5770493,1,9043.247009
8.5,8.525919914,2.458437204,0.23445192,3.747152805,86.68605042,1,9044.743072
8.5,8.516115189,2.448001862,0.2290034,3.733612061,84.06047058,1,9045.241759
8.5,8.512961388,2.448669672,0.229746684,3.733808041,86.54732513,1,9045.740447
8.5,8.52885437,2.464090109,0.260786831,3.69443202,94.74700928,1,9046.737822
8.5,8.531709671,2.470890284,0.27365011,3.535791159,97.52416229,1,9047.23651
8.5,8.527159691,2.476721048,0.283543706,3.448007107,99.48217773,1,9047.735198
8.5,8.523824692,2.482563019,0.290201098,3.555933476,98.8252182,1,9048.233885
8.5,8.52933979,2.486414433,0.282910496,3.804634333,95.38809967,1,9048.732573
8.5,8.532314301,2.486599922,0.270028591,4.026751995,93.24920654,1,9049.231261
8.5,8.51608181,2.494525433,0.275471598,4.018784523,98.81752777,1,9050.228636
8.5,8.5161829,2.500932694,0.28423962,3.822145462,100.4831314,1,9050.727324
8.5,8.512918472,2.498463869,0.289476007,3.693854332,99.19548035,1,9051.226011
8.5,8.50916481,2.48199892,0.293144971,3.746572256,96.81394196,1,9051.724699
8.5,8.509561539,2.459308386,0.296699107,3.870478869,95.71687317,1,9052.223387
8.5,8.5086689,2.445147276,0.293931723,3.913043499,94.25857544,1,9052.722074
8.5,8.503628731,2.434660196,0.275871098,3.872089863,87.97408295,1,9053.220762
8.5,8.49960804,2.407974243,0.247698933,3.844833851,77.49170685,1,9053.71945
8.5,8.513392448,2.360494852,0.197269544,4.070997238,65.60222626,1,9054.716825
8.5,8.523844719,2.400598526,0.177891418,4.394128323,65.53484345,1,9055.215513
8.5,8.510401726,2.575466633,0.149725601,4.679062367,65.86849213,1,9056.212888
8.5,8.517766953,2.600585699,0.150864586,4.441009522,65.72499847,1,9056.711576
8.5,8.53094101,2.540666819,0.169721454,4.279314995,66.8276062,1,9057.210264
8.5,8.530702591,2.381927967,0.240883991,4.205254078,79.80844116,1,9058.207639
8.5,8.525098801,2.385054588,0.269149631,4.11110878,92.61820221,1,9058.706327
8.5,8.515760422,2.437104225,0.289593101,3.85461092,104.1057968,1,9059.205014
8.5,8.511842728,2.490832567,0.301743716,3.513399124,110.3544159,1,9059.703702
8.5,8.518292427,2.51105094,0.301169127,3.261737108,112.6023254,1,9060.20239
8.5,8.527636528,2.511409521,0.289106339,3.148458958,112.6150513,1,9060.701077
8.5,8.537286758,2.508975744,0.278013021,3.120419502,109.2548828,1,9061.199765
8.5,8.541399956,2.504508495,0.277906507,3.112965584,102.8802567,1,9061.698453
8.5,8.536458015,2.495543957,0.290291339,3.085540772,98.06206513,1,9062.19714
8.5,8.53537941,2.487248421,0.309897363,3.016503096,98.15252686,1,9062.695828
8.5,8.549971581,2.490081549,0.312500924,3.068635941,101.1175385,1,9063.693203
8.5,8.540102005,2.48519063,0.282081336,3.380536079,96.67579651,1,9064.191891
8.5,8.525984764,2.417860746,0.211637422,4.294700623,69.3707962,1,9065.189266
8.5,8.540883064,2.399966955,0.174733013,4.564188957,57.2636795,1,9065.687954
8.5,8.54887104,2.412595272,0.145658985,4.62127018,51.73081207,1,9066.186642
8.5,8.544565201,2.436228037,0.132663369,4.568359375,50.0162468,1,9066.68533
8.5,8.539966583,2.447364092,0.136542842,4.498612881,49.67546463,1,9067.184017
8.5,8.528659821,2.400296927,0.180622533,4.597014904,52.78745651,1,9068.181393
8.5,8.530097008,2.36154604,0.206297234,4.755754948,55.92504501,1,9068.68008
8.5,8.532052994,2.349364281,0.218286723,4.89110899,62.16200256,1,9069.178768
8.5,8.508346558,2.423413515,0.241093665,4.60885191,88.0223465,1,9070.176143
8.5,8.500771523,2.466880798,0.271943271,4.188641548,95.49779511,1,9070.674831
8.5,8.503477097,2.492657423,0.299842715,3.856100798,98.67434692,1,9071.173519
8.5,8.53187561,2.509557009,0.322553545,3.601964235,107.2462845,1,9072.170894
8.5,8.535179138,2.507615328,0.325136095,3.486634255,107.2435913,1,9072.669582
8.5,8.528873444,2.50853157,0.332307696,3.392296791,104.7964096,1,9073.168269
8.5,8.521435738,2.516373634,0.344446987,3.392535687,103.8464127,1,9073.666957
8.5,8.516609192,2.529628515,0.347953558,3.424845219,104.1386643,1,9074.165645
8.5,8.508656502,2.533657312,0.35760805,3.227748394,108.8464279,1,9075.661708
8.5,8.497800827,2.523099661,0.359598965,3.208199978,113.5337372,1,9076.160395
8.5,8.501891136,2.522102118,0.353412926,3.194735527,115.5040817,1,9076.659083
8.5,8.518427849,2.52737689,0.350612164,3.251003027,114.6790161,1,9077.157771
8.5,8.519981384,2.523354292,0.357070774,3.660559654,109.1560364,1,9078.155146
8.5,8.509632111,2.520140886,0.355915248,3.689939022,107.9968338,1,9078.653834
8.5,8.507037163,2.521577597,0.355998516,3.513036251,109.1897507,1,9079.152522
8.5,8.504597664,2.520744085,0.354129463,3.019925118,111.7677765,1,9080.149897
8.5,8.509971619,2.517672539,0.35595566,2.951049805,111.447052,1,9080.648585
8.5,8.516530991,2.516333342,0.362041265,3.09283638,110.8740387,1,9081.147272
8.5,8.529670715,2.479958534,0.380548596,3.385953426,116.8208389,1,9083.142023
8.5,8.51892376,2.476234675,0.378400058,3.366775513,115.8868866,1,9083.640711
8.5,8.515993118,2.484837294,0.353433967,3.14000845,113.0278244,1,9084.638086
8.5,8.517338753,2.488626719,0.356721938,3.047389984,113.833168,1,9085.136774
8.5,8.514832497,2.491652727,0.354522795,3.036259174,113.4237824,1,9085.635461
8.5,8.508249283,2.497776508,0.345103413,3.125439405,110.7400665,1,9086.134149
8.5,8.49438858,2.502918959,0.334395498,3.334589005,105.3790512,1,9086.632837
8.5,8.472581863,2.488968134,0.306372792,3.576881886,95.74323273,1,9087.131524
8.5,8.445516586,2.390859366,0.214182884,3.703618765,66.97252655,1,9088.1289
8.5,8.44781971,2.34463644,0.178174585,3.531381607,57.38459778,1,9088.627587
8.5,8.446601868,2.309545994,0.156887278,3.31059289,52.03324127,1,9089.126275
8.5,8.445570946,2.27763772,0.150851846,3.194489002,49.98852158,1,9089.624963
8.5,8.44210434,2.223314762,0.17686975,3.246510744,62.27555847,1,9090.622338
8.5,8.433959961,2.218282938,0.199307576,3.264624357,73.22737885,1,9091.121026
8.5,8.431462288,2.240423679,0.220950455,3.307238579,83.16005707,1,9091.619714
8.5,8.437808991,2.291537523,0.242685065,3.404424667,89.04212189,1,9092.118401
8.5,8.444343567,2.35891676,0.258308798,3.510366917,89.19268799,1,9092.617089
8.5,8.445719719,2.418444634,0.244025782,3.587451696,85.15538025,1,9093.115777
8.5,8.449874878,2.486302376,0.172098115,3.855354309,73.07777405,1,9094.113152
8.5,8.448020935,2.524169922,0.149928525,4.218141556,65.92018127,1,9094.61184
8.5,8.457627296,2.564414978,0.131130144,4.671391487,59.33859253,1,9095.110527
8.5,8.48285389,2.592104912,0.114933446,4.939575672,55.47656632,1,9095.609215
